"No.","Time","Source","Destination","Protocol","Length","Info"
"1531","113.482273","209.191.163.208","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50411 [ACK] Seq=2681 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1532","113.482281","192.168.42.5","209.191.163.208","TCP","54","50411  >  443 [ACK] Seq=518 Ack=4097 Win=131072 Len=0"
"1533","113.483919","209.191.163.208","192.168.42.5","TCP","1394","443  >  50411 [ACK] Seq=4097 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1534","113.483979","209.191.163.208","192.168.42.5","TLSv1.3","433","Application Data, Application Data, Application Data"
"1535","113.483990","192.168.42.5","209.191.163.208","TCP","54","50411  >  443 [ACK] Seq=518 Ack=5816 Win=131072 Len=0"
"1536","113.484100","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1537","113.485281","192.168.42.5","209.191.163.208","TLSv1.3","134","Change Cipher Spec, Application Data"
"1538","113.485434","192.168.42.5","209.191.163.208","TCP","1394","50411  >  443 [ACK] Seq=598 Ack=5816 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"1539","113.485434","192.168.42.5","209.191.163.208","TLSv1.3","952","Application Data"
"1540","113.491747","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1541","113.491867","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1542","113.491953","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1543","113.491988","174.129.241.15","192.168.42.5","TCP","54","443  >  50408 [ACK] Seq=16184 Ack=3864 Win=64000 Len=0"
"1544","113.492006","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1545","113.492022","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1546","113.492042","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1547","113.493103","192.168.42.5","3.122.138.253","TCP","54","50410  >  443 [ACK] Seq=1608 Ack=5950 Win=130816 Len=0"
"1548","113.493739","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1549","113.493849","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1550","113.496346","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1551","113.496438","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1552","113.496497","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1553","113.505201","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1554","113.507008","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1555","113.507084","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1556","113.507568","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1557","113.507638","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1558","113.507685","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1559","113.507692","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1560","113.513096","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1561","113.513190","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1562","113.513239","216.58.198.70","192.168.42.5","QUIC","100","Protected Payload (KP0)"
"1563","113.513241","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1564","113.527315","192.168.42.5","172.217.171.194","QUIC","159","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1565","113.528095","209.191.163.208","192.168.42.5","TLSv1.3","1394","Server Hello, Change Cipher Spec, Application Data"
"1566","113.528160","209.191.163.208","192.168.42.5","TCP","1394","443  >  50412 [ACK] Seq=1341 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1567","113.528174","192.168.42.5","209.191.163.208","TCP","54","50412  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0"
"1568","113.528250","209.191.163.208","192.168.42.5","TCP","130","[TCP Previous segment not captured] 443  >  50412 [PSH, ACK] Seq=4021 Ack=518 Win=69632 Len=76 [TCP segment of a reassembled PDU]"
"1569","113.528259","192.168.42.5","209.191.163.208","TCP","66","[TCP Dup ACK 1567#1] 50412  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0 SLE=4021 SRE=4097"
"1570","113.529200","209.191.163.208","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50412 [ACK] Seq=2681 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1571","113.529231","192.168.42.5","209.191.163.208","TCP","54","50412  >  443 [ACK] Seq=518 Ack=4097 Win=131072 Len=0"
"1572","113.529270","209.191.163.208","192.168.42.5","TCP","1394","443  >  50412 [ACK] Seq=4097 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1573","113.529327","209.191.163.208","192.168.42.5","TLSv1.3","433","Application Data, Application Data, Application Data"
"1574","113.529334","192.168.42.5","209.191.163.208","TCP","54","50412  >  443 [ACK] Seq=518 Ack=5816 Win=131072 Len=0"
"1575","113.529533","192.168.42.5","209.191.163.208","TLSv1.3","134","Change Cipher Spec, Application Data"
"1576","113.534166","192.168.42.5","216.58.198.70","QUIC","1292","Initial, DCID=92345964153106f5, PKN: 1, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PADDING"
"1577","113.534314","192.168.42.5","216.58.198.70","QUIC","121","0-RTT, DCID=92345964153106f5"
"1578","113.534489","192.168.42.5","216.58.198.70","QUIC","565","0-RTT, DCID=92345964153106f5"
"1579","113.536220","192.168.42.5","142.250.200.226","QUIC","676","Protected Payload (KP0), DCID=d3e336bf849bfc24"
"1580","113.538957","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1581","113.541272","54.194.79.34","192.168.42.5","TCP","58","443  >  50413 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1340"
"1582","113.541322","192.168.42.5","54.194.79.34","TCP","54","50413  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1583","113.541461","192.168.42.5","54.194.79.34","TLSv1.2","571","Client Hello"
"1584","113.542906","216.58.198.70","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1585","113.550060","192.168.42.5","172.217.18.34","QUIC","1119","Protected Payload (KP0), DCID=4d389af2cf633f57"
"1586","113.595748","172.217.171.194","192.168.42.5","QUIC","69","Protected Payload (KP0)"
"1587","113.603722","142.250.200.226","192.168.42.5","QUIC","69","Protected Payload (KP0)"
"1588","113.607813","172.217.171.194","192.168.42.5","QUIC","1288","Protected Payload (KP0)"
"1589","113.607923","192.168.42.5","172.217.171.194","QUIC","77","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1590","113.607945","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1591","113.607997","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1592","113.608090","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1593","113.608652","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1594","113.608731","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1595","113.608823","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1596","113.608872","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1597","113.612702","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1598","113.612822","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1599","113.612843","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1600","113.612893","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1601","113.612908","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1602","113.612944","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1603","113.612978","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1604","113.613009","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1605","113.614332","172.217.18.34","192.168.42.5","QUIC","69","Protected Payload (KP0)"
"1606","113.614550","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1607","113.617944","216.58.198.70","192.168.42.5","QUIC","117","Protected Payload (KP0)"
"1608","113.618118","216.58.198.70","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1609","113.618167","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1610","113.618177","216.58.198.70","192.168.42.5","QUIC","818","Protected Payload (KP0)"
"1611","113.618425","192.168.42.5","216.58.198.70","QUIC","153","Protected Payload (KP0), DCID=92345964153106f5"
"1612","113.618477","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1613","113.619560","216.58.198.70","192.168.42.5","QUIC","1288","Protected Payload (KP0)"
"1614","113.619664","192.168.42.5","216.58.198.70","QUIC","77","Protected Payload (KP0), DCID=92345964153106f5"
"1615","113.619687","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1616","113.619735","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1617","113.619745","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1618","113.619819","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1619","113.619847","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1620","113.619915","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1621","113.621969","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1622","113.622032","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1623","113.622119","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1624","113.622148","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1625","113.622168","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1626","113.622206","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1627","113.622222","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1628","113.623543","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1629","113.623694","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1630","113.624102","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1631","113.624187","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1632","113.624200","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1633","113.624429","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1634","113.624499","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1635","113.624958","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1636","113.625029","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1637","113.625123","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1638","113.629010","192.168.42.5","142.250.200.226","QUIC","75","Protected Payload (KP0), DCID=d3e336bf849bfc24"
"1639","113.632699","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1640","113.632761","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1641","113.632811","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1642","113.632855","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1643","113.633834","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1644","113.633883","216.58.198.70","192.168.42.5","QUIC","201","Protected Payload (KP0)"
"1645","113.633933","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1646","113.633986","3.218.179.185","192.168.42.5","TCP","66","443  >  50414 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1340 SACK_PERM WS=256"
"1647","113.634017","192.168.42.5","3.218.179.185","TCP","54","50414  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1648","113.634032","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1649","113.634212","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1650","113.634369","192.168.42.5","3.218.179.185","TLSv1.2","571","Client Hello"
"1651","113.634709","54.194.79.34","192.168.42.5","TCP","54","443  >  50413 [ACK] Seq=1 Ack=518 Win=26800 Len=0"
"1652","113.637843","54.194.79.34","192.168.42.5","TLSv1.2","1354","Server Hello"
"1653","113.638052","54.194.79.34","192.168.42.5","TCP","1354","443  >  50413 [ACK] Seq=1301 Ack=518 Win=26800 Len=1300 [TCP segment of a reassembled PDU]"
"1654","113.638062","192.168.42.5","54.194.79.34","TCP","54","50413  >  443 [ACK] Seq=518 Ack=2601 Win=64320 Len=0"
"1655","113.638749","54.194.79.34","192.168.42.5","TLSv1.2","1058","Certificate, Server Key Exchange, Server Hello Done"
"1656","113.639053","192.168.42.5","54.194.79.34","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1657","113.640660","192.168.42.5","172.217.18.34","QUIC","75","Protected Payload (KP0), DCID=4d389af2cf633f57"
"1658","113.646230","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1659","113.646312","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1660","113.646513","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1661","113.647760","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1662","113.647841","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1663","113.650520","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1664","113.658653","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1665","113.658729","142.250.200.226","192.168.42.5","QUIC","88","Protected Payload (KP0)"
"1666","113.658749","142.250.200.226","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1667","113.658827","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1668","113.658957","192.168.42.5","142.250.200.226","QUIC","77","Protected Payload (KP0), DCID=d3e336bf849bfc24"
"1669","113.659031","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1670","113.669299","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1671","113.669498","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1672","113.669550","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1673","113.669569","172.217.18.34","192.168.42.5","QUIC","111","Protected Payload (KP0)"
"1674","113.669584","172.217.18.34","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1675","113.669589","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1676","113.669704","192.168.42.5","172.217.18.34","QUIC","77","Protected Payload (KP0), DCID=4d389af2cf633f57"
"1677","113.672341","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1678","113.672461","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1679","113.676668","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1680","113.681148","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1681","113.681297","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1682","113.685603","192.168.42.5","142.250.200.226","QUIC","75","Protected Payload (KP0), DCID=d3e336bf849bfc24"
"1683","113.692771","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1684","113.692849","216.58.198.70","192.168.42.5","QUIC","162","Protected Payload (KP0)"
"1685","113.692869","216.58.198.70","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1686","113.695533","192.168.42.5","172.217.18.34","QUIC","75","Protected Payload (KP0), DCID=4d389af2cf633f57"
"1687","113.696751","192.168.42.5","216.58.198.70","QUIC","210","Protected Payload (KP0), DCID=92345964153106f5"
"1688","113.696953","192.168.42.5","8.8.8.8","DNS","80","Standard query 0xacd2 A fonts.googleapis.com"
"1689","113.698697","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1690","113.698811","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1691","113.698882","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1692","113.707167","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1693","113.707269","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1694","113.707275","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1695","113.707281","209.191.163.208","192.168.42.5","TLSv1.3","325","Application Data"
"1696","113.707355","209.191.163.208","192.168.42.5","TLSv1.3","325","Application Data"
"1697","113.707363","192.168.42.5","209.191.163.208","TCP","54","50411  >  443 [ACK] Seq=2836 Ack=6358 Win=130560 Len=0"
"1698","113.707756","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1699","113.707810","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1700","113.707830","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1701","113.708107","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1702","113.708159","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1703","113.711418","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1704","113.711470","209.191.163.208","192.168.42.5","TCP","54","443  >  50411 [ACK] Seq=6358 Ack=2836 Win=73728 Len=0"
"1705","113.717141","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1706","113.717203","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1707","113.717245","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1708","113.720077","209.191.163.208","192.168.42.5","TLSv1.3","628","Application Data"
"1709","113.721491","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1710","113.721538","172.217.171.194","192.168.42.5","QUIC","399","Protected Payload (KP0)"
"1711","113.721597","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1712","113.726116","192.168.42.5","142.250.203.226","QUIC","1292","Initial, DCID=5677f42acf126ac9, PKN: 1, CRYPTO, CRYPTO, PADDING, PING, PING, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING"
